from_totally_fake_account,Alcohol,Bar/Pub,Books,Children,Clothing,Coffee Shop,Eating Out,Electronics,Entertainment,Exercise,High Street,Home,Pet,Supermarket,total_spending
11039.0,121.97,4133.2,17.0,1362.0,0.0,619.66,2065.02,0.0,12.0,0.0,29.55,0.0,0.0,690.38,9050.779999999999
11054.0,86.99,4891.38,0.0,172.0,0.0,723.76,1709.54,209.0,394.88,0.0,157.73,0.0,0.0,704.18,9049.460000000001
11056.0,74.99,4266.0,20.0,0.0,285.0,702.2,2005.72,0.0,152.0,0.0,132.82,114.0,506.0,475.93999999999994,8734.67
11057.0,0.0,3766.05,1113.0,0.0,0.0,733.25,2436.5,1417.0,473.0,114.0,3117.57,387.0,0.0,1123.59,14680.96
11096.0,24.99,3927.82,5.0,1429.0,0.0,1988.32,1477.21,0.0,356.88,165.0,29.0,42.0,0.0,780.47,10225.689999999999
11099.0,24.99,3703.94,20.0,181.0,0.0,599.56,1603.51,0.0,684.0,112.0,21.36,171.0,60.0,833.66,8015.0199999999995
11100.0,108.97999999999999,3492.89,443.0,56.0,2195.0,612.07,1732.6200000000001,0.0,57.0,0.0,66.82,762.0,0.0,3808.39,13334.769999999999
11105.0,187.95999999999998,5502.87,19.0,0.0,0.0,399.1,2532.61,225.0,528.0,0.0,2202.98,159.0,0.0,1298.89,13055.41
11111.0,41.989999999999995,4608.11,15.0,13.0,0.0,463.3,1465.6,0.0,1018.88,0.0,2537.96,0.0,62.0,1098.49,11324.33
11120.0,34.989999999999995,4768.81,605.0,13.0,2019.0,939.27,2961.36,281.0,234.0,0.0,583.0,985.0,0.0,3615.23,17039.66
11124.0,202.94,4024.64,0.0,0.0,273.0,761.63,2669.92,0.0,403.88,0.0,2856.67,431.0,0.0,1236.83,12860.51
11133.0,0.0,3725.45,24.0,78.0,0.0,581.65,2191.75,0.0,355.88,0.0,77.28,12.0,389.0,2497.25,9932.259999999998
11137.0,29.0,4799.82,0.0,0.0,113.0,684.29,1357.9,0.0,149.0,0.0,470.1,0.0,0.0,1734.06,9337.17
11143.0,29.99,4404.24,426.0,2025.0,104.0,2084.89,1618.02,0.0,441.88,0.0,0.0,717.0,0.0,786.29,12637.309999999998
11145.0,49.98,4025.42,35.0,1700.0,0.0,656.31,1947.1,0.0,25.0,0.0,22.0,0.0,60.0,676.4,9197.21
11163.0,0.0,3078.5,484.0,144.0,136.0,75.4,2311.57,574.0,332.0,0.0,2628.56,219.0,0.0,1061.13,11044.16
11167.0,118.97,3736.58,452.0,1606.0,2855.0,829.25,3054.39,0.0,34.0,0.0,155.19,1465.0,0.0,905.3199999999999,15211.699999999999
11171.0,29.99,5443.9,475.0,34.0,0.0,2095.84,1284.45,0.0,62.0,115.0,55.18,393.0,0.0,1006.01,10994.37
11177.0,70.99000000000001,5112.16,0.0,1809.0,1756.0,2108.62,1674.84,0.0,32.0,0.0,2777.06,674.0,32.0,963.98,17010.65
11182.0,109.97999999999999,4159.45,40.0,44.0,1727.0,2121.13,1321.11,235.0,10.0,130.0,492.0,487.0,403.0,5060.25,16339.92
11183.0,149.95999999999998,3881.65,530.0,22.0,111.0,500.58,1441.11,0.0,81.0,142.0,419.18,0.0,24.0,6455.36,13757.84
11197.0,49.99,3662.5,15.0,169.0,0.0,567.02,2241.89,0.0,450.0,0.0,12.0,0.0,0.0,2682.4900000000002,9849.89
11202.0,12.0,3684.62,50.0,959.0,0.0,2231.2799999999997,2690.86,0.0,195.0,0.0,37.730000000000004,0.0,2.0,1126.53,10989.02
11211.0,9.0,4133.04,634.0,79.0,515.0,600.86,1699.94,0.0,35.0,123.0,99.27,241.0,57.0,4283.88,12509.990000000002
11213.0,59.98,3926.2,40.0,1059.0,339.0,669.42,1663.72,0.0,50.0,1355.0,61.18,0.0,0.0,3158.5099999999998,12382.01
11232.0,53.98,4342.51,25.0,0.0,325.0,2249.55,2900.08,0.0,464.88,0.0,2031.9,0.0,0.0,982.28,13375.179999999998
11237.0,29.99,4143.1,552.0,0.0,324.0,43.42,1442.61,0.0,62.0,0.0,359.0,52.0,0.0,960.49,7968.61
11239.0,74.96,4897.13,0.0,1903.0,131.0,903.06,2796.76,102.0,682.88,0.0,2379.2599999999998,75.0,0.0,1025.6,14970.65
11252.0,79.97999999999999,3227.57,531.0,0.0,3308.0,1971.8999999999999,1742.97,0.0,0.0,1050.0,2652.17,1275.0,0.0,896.54,16735.13
11256.0,36.980000000000004,4051.58,535.0,32.0,0.0,555.35,1613.75,0.0,0.0,0.0,412.46,0.0,0.0,2989.54,10226.66
11303.0,144.96999999999997,5259.23,699.0,126.0,0.0,620.74,1749.78,0.0,1067.88,0.0,0.0,284.0,32.0,5995.63,15979.23
11314.0,22.0,5155.98,379.0,65.0,390.0,2388.68,2403.52,264.0,617.0,97.0,333.09000000000003,39.0,20.0,3291.77,15466.04
11343.0,12.0,3778.0,28.0,20.0,1593.0,638.97,2031.31,0.0,480.0,0.0,455.64,767.0,0.0,1972.23,11776.15
11347.0,140.96,4941.68,960.0,168.0,60.0,564.9399999999999,1879.43,0.0,506.0,0.0,318.82,109.0,0.0,5877.48,15526.31
11370.0,10.0,3919.12,20.0,92.0,0.0,483.68,1626.36,283.0,548.0,0.0,30.0,62.0,0.0,3542.79,10616.95
11379.0,49.98,4443.03,20.0,191.0,655.0,782.36,2767.11,145.0,35.0,1211.0,87.36,124.0,25.0,4975.34,15511.18
11382.0,0.0,3280.45,33.0,1442.0,1798.0,454.95,1518.67,0.0,82.0,1426.0,2301.65,488.0,0.0,1156.9,13981.619999999999
11401.0,12.0,4350.21,20.0,155.0,408.0,634.82,1556.5,0.0,38.0,0.0,48.0,57.0,0.0,6087.72,13367.25
11405.0,116.97999999999999,4586.4,0.0,0.0,282.0,2138.36,1695.09,313.0,410.88,0.0,45.0,0.0,75.0,5476.37,15139.079999999998
11417.0,103.97,3802.36,10.0,1750.0,0.0,571.83,1388.63,0.0,58.0,0.0,2661.22,0.0,0.0,1041.72,11387.73
11420.0,84.97999999999999,4122.85,0.0,0.0,40.0,581.17,1569.32,0.0,368.88,0.0,145.91,0.0,0.0,6615.24,13528.349999999999
11421.0,29.99,4051.68,0.0,0.0,1713.0,638.55,1942.75,155.0,199.0,0.0,60.0,520.0,0.0,2806.18,12116.150000000001
11426.0,69.99,5068.23,495.0,1651.0,1531.0,313.22,2845.12,0.0,731.0,0.0,2246.12,1236.0,342.0,1167.51,17696.189999999995
11448.0,46.989999999999995,6451.23,45.0,184.0,2019.0,679.48,1849.07,0.0,533.0,0.0,24.0,1170.0,30.0,3903.12,16934.89
11451.0,29.99,4782.26,69.0,0.0,1712.0,605.65,1542.03,0.0,95.0,0.0,12.0,620.0,471.0,3940.35,13879.28
11454.0,83.99,4016.88,15.0,61.0,97.0,2006.85,1277.92,0.0,41.0,0.0,101.53999999999999,200.0,10.0,6068.45,13979.63
11460.0,37.97,5270.94,0.0,1982.0,679.0,633.03,1806.18,59.0,250.0,150.0,16.0,252.0,5.0,4340.08,15481.2
11466.0,56.98,4029.38,10.0,2089.0,172.0,549.95,1661.93,0.0,324.88,0.0,2337.67,156.0,0.0,1200.18,12587.97
11475.0,0.0,3493.73,433.0,2132.0,335.0,1893.65,1820.82,0.0,318.88,1136.0,373.0,0.0,275.0,3371.55,15582.629999999997
11494.0,188.96999999999997,3514.8,47.0,2105.0,0.0,309.68,2860.8,0.0,642.88,0.0,2604.49,19.0,0.0,1179.44,13472.06
11505.0,78.97,4367.75,47.0,57.0,140.0,2096.02,1685.55,0.0,500.0,0.0,60.459999999999994,146.0,177.0,903.1700000000001,10258.919999999998
11550.0,0.0,4416.11,30.0,30.0,86.0,2188.49,1519.71,0.0,128.0,0.0,98.91,88.0,0.0,2061.27,10646.49
11559.0,26.990000000000002,4814.13,0.0,38.0,125.0,753.16,1650.54,0.0,655.88,57.0,461.0,237.0,0.0,4170.45,12989.150000000001
11563.0,0.0,4763.93,53.0,1842.0,226.0,703.3199999999999,1844.03,0.0,6.0,152.0,2353.01,195.0,0.0,1118.74,13257.03
11568.0,154.97,4368.76,361.0,94.0,155.0,548.15,1720.77,0.0,368.88,0.0,1752.27,168.0,0.0,1210.44,10902.24
11570.0,28.979999999999997,3436.48,482.0,2260.0,166.0,534.66,1711.69,0.0,62.0,0.0,99.09,198.0,240.0,4022.5499999999997,13241.449999999999
11577.0,38.989999999999995,4537.76,34.0,108.0,184.0,595.6,1717.18,351.0,98.0,87.0,56.0,179.0,40.0,1528.8899999999999,9555.42
11613.0,19.99,4076.15,21.0,2203.0,336.0,2265.68,2362.75,0.0,10.0,0.0,48.64,0.0,0.0,1191.31,12534.519999999999
11619.0,108.97999999999999,3680.09,0.0,1869.0,106.0,558.96,1411.06,0.0,799.88,0.0,90.45,188.0,307.0,5582.33,14701.75
11620.0,254.94,4449.23,454.0,2145.0,298.0,638.97,1798.1,282.0,82.0,0.0,38.269999999999996,821.0,0.0,2274.18,13535.69
11628.0,190.96999999999997,4632.83,20.0,2022.0,2509.0,2411.98,2284.13,0.0,607.88,0.0,421.45,1224.0,547.0,4171.85,21043.089999999997
11630.0,0.0,3395.52,619.0,0.0,169.0,805.25,2719.73,0.0,0.0,0.0,52.0,0.0,15.0,5999.16,13774.66
11636.0,34.989999999999995,3982.53,35.0,27.0,1505.0,83.09,1647.01,1390.0,50.0,0.0,19.09,624.0,0.0,738.72,10136.43
11648.0,33.98,4281.88,15.0,0.0,70.0,772.15,3132.89,0.0,224.0,0.0,83.18,100.0,0.0,1615.32,10328.4
11662.0,19.99,4321.48,30.0,0.0,2149.0,640.8,2323.66,0.0,876.88,0.0,432.0,2360.0,0.0,1833.09,14986.9
11673.0,74.99,3290.43,20.0,0.0,1840.0,543.62,1759.43,0.0,5.0,0.0,1991.99,755.0,0.0,1196.21,11476.670000000002
11680.0,83.97999999999999,4325.82,12.0,80.0,0.0,607.87,1395.51,0.0,25.0,0.0,49.089999999999996,181.0,534.0,1095.17,8389.439999999999
11683.0,41.989999999999995,3767.34,15.0,0.0,309.0,80.71,1472.43,0.0,4.0,0.0,50.0,303.0,15.0,2274.25,8332.720000000001
11694.0,67.98,3056.37,0.0,1467.0,33.0,496.05,1639.51,0.0,49.0,0.0,50.0,0.0,0.0,5813.46,12672.37
11729.0,0.0,4184.61,600.0,14.0,586.0,738.9,3096.64,0.0,5.0,674.0,2524.88,0.0,0.0,956.99,13381.019999999999
11734.0,111.98,3281.05,439.0,0.0,1587.0,341.77,2367.41,0.0,77.0,0.0,111.45,821.0,0.0,3364.12,12501.780000000002
11742.0,203.95999999999998,3686.93,523.0,0.0,162.0,30.6,1338.08,1007.0,342.88,73.0,455.0,180.0,0.0,2432.88,10435.33
11755.0,70.98,4062.01,10.0,1244.0,112.0,782.23,1646.19,0.0,354.0,0.0,339.82,182.0,5.0,5632.26,14440.49
11756.0,186.94,5079.19,390.0,0.0,124.0,2075.98,1557.78,0.0,145.0,0.0,27.27,0.0,0.0,3912.44,13498.6
11762.0,0.0,3071.13,454.0,168.0,0.0,2038.27,1344.0,0.0,73.0,0.0,22.0,336.0,0.0,5545.07,13051.47
11765.0,243.95,4784.7,0.0,1343.0,393.0,680.5699999999999,1921.19,0.0,103.0,450.0,589.82,88.0,60.0,824.15,11481.38
11786.0,48.989999999999995,4484.94,35.0,239.0,0.0,493.55,1554.37,0.0,457.88,0.0,2358.58,0.0,0.0,1103.69,10776.0
11813.0,0.0,3474.0,30.0,16.0,0.0,633.16,2088.72,0.0,362.88,0.0,16.82,87.0,0.0,813.81,7522.389999999999
11821.0,24.99,3667.0,0.0,0.0,2213.0,2059.74,2305.92,173.0,448.88,0.0,59.1,768.0,5.0,5418.22,17142.85
11822.0,74.97,2981.22,5.0,366.0,2331.0,52.55,2011.16,0.0,749.88,96.0,2291.54,1721.0,239.0,1244.07,14163.39
11823.0,194.94,4528.79,2.0,26.0,0.0,635.14,1463.57,0.0,888.88,86.0,2289.69,88.0,5.0,1181.45,11389.460000000001
11827.0,10.0,4307.97,613.0,0.0,99.0,2108.88,1064.62,0.0,143.0,0.0,145.45999999999998,0.0,15.0,2346.54,10853.470000000001
11872.0,0.0,3351.54,27.0,176.0,0.0,102.14,1522.7,0.0,56.0,0.0,107.72999999999999,0.0,0.0,5499.25,10842.36
11907.0,108.97999999999999,4588.7,40.0,1916.0,1625.0,678.98,1386.46,0.0,765.88,0.0,405.0,886.0,0.0,3213.7599999999998,15614.759999999998
11921.0,12.0,4288.7,347.0,79.0,67.0,637.6,1407.92,0.0,205.0,0.0,2393.53,64.0,0.0,1048.91,10550.66
11926.0,69.98,3885.16,5.0,0.0,0.0,882.36,2281.16,0.0,566.0,0.0,60.0,198.0,0.0,5520.36,13468.02
11961.0,10.0,3787.36,35.0,177.0,421.0,66.33,1210.21,0.0,55.0,0.0,2051.47,86.0,0.0,1058.24,8957.61
11964.0,9.0,4040.47,32.0,1553.0,60.0,695.04,1484.77,0.0,65.0,0.0,327.73,0.0,15.0,5747.89,14029.899999999998
11965.0,93.97999999999999,4143.49,560.0,166.0,1538.0,548.17,2208.35,0.0,35.0,111.0,67.91,884.0,0.0,1499.81,11855.71
11971.0,56.98,3901.24,674.0,101.0,2064.0,651.02,1393.26,0.0,348.88,0.0,331.0,1469.0,22.0,5330.09,16342.47
11976.0,108.98,3179.53,609.0,75.0,30.0,2209.85,2773.02,185.0,7.0,0.0,2916.91,240.0,0.0,1243.17,13577.460000000001
11988.0,24.99,4069.25,484.0,0.0,192.0,813.4,2639.54,0.0,352.88,0.0,37.72,0.0,5.0,287.62,8906.4
12001.0,73.97,4562.33,2.0,39.0,277.0,555.77,1478.4,0.0,533.88,0.0,78.45,179.0,20.0,1237.37,9037.169999999998
12006.0,74.99,3710.71,494.0,37.0,0.0,78.22,1551.78,0.0,70.0,0.0,442.0,182.0,40.0,3970.59,10651.29
12026.0,43.989999999999995,4037.94,25.0,0.0,254.0,136.25,1567.27,0.0,441.88,100.0,13.0,8.0,402.0,887.4300000000001,7916.760000000001
12035.0,24.0,4608.3,580.0,0.0,166.0,2122.35,1173.46,142.0,14.0,218.0,50.0,125.0,22.0,5729.34,14974.45
12048.0,38.98,3507.29,665.0,93.0,0.0,589.51,1583.04,0.0,811.88,0.0,80.0,757.0,0.0,5262.14,13387.84
12060.0,74.98,3806.99,55.0,217.0,2918.0,1966.18,2176.52,0.0,54.0,0.0,2662.04,798.0,0.0,1072.9,15801.609999999999
12069.0,8.99,3592.95,10.0,0.0,2235.0,734.4399999999999,2691.19,0.0,7.0,0.0,95.0,633.0,0.0,5158.05,15165.619999999999
12095.0,8.99,5212.82,0.0,0.0,1109.0,79.62,1807.3,0.0,865.88,1192.0,119.99,178.0,0.0,1004.95,11578.55
12101.0,29.99,3539.49,22.0,2086.0,2285.0,837.51,2898.01,0.0,48.0,54.0,76.18,1010.0,0.0,5269.92,18156.1
12122.0,108.97999999999999,3073.77,0.0,12.0,0.0,123.49000000000001,1541.92,0.0,77.0,37.0,69.09,202.0,0.0,1258.96,6504.21
12127.0,99.97999999999999,3926.75,0.0,295.0,0.0,563.6,1474.22,0.0,821.88,55.0,2049.13,0.0,60.0,1239.07,10584.630000000001
12144.0,0.0,3736.99,0.0,145.0,2454.0,59.47,2564.71,247.0,389.88,0.0,2311.68,1185.0,165.0,1021.72,14280.449999999999
12148.0,54.98,4718.05,639.0,36.0,2090.0,654.64,1747.34,109.0,41.0,0.0,2301.82,842.0,0.0,1187.98,14421.81
12154.0,79.98,5066.46,25.0,90.0,621.0,80.7,1552.73,0.0,355.88,1491.0,47.55,165.0,20.0,4168.92,13764.22
12164.0,0.0,4016.8,327.0,52.0,484.0,742.75,2481.88,0.0,136.0,1175.0,135.64,347.0,0.0,3001.45,12899.52
12179.0,128.96,4473.3,12.0,0.0,268.0,170.9,1524.56,0.0,434.88,0.0,60.0,351.0,0.0,5615.79,13039.39
12182.0,180.97,4808.42,5.0,316.0,0.0,150.52,1928.81,70.0,360.88,0.0,20.18,194.0,501.0,1591.06,10126.840000000002
12184.0,0.0,4631.02,25.0,0.0,2920.0,562.88,1558.59,109.0,103.0,0.0,33.91,267.0,276.0,3098.2,13584.599999999999
12190.0,179.95999999999998,4936.76,0.0,142.0,2605.0,686.09,1907.05,0.0,86.0,107.0,29.09,913.0,513.0,3525.81,15630.759999999998
12197.0,12.0,4061.44,483.0,0.0,2712.0,2018.1399999999999,1285.53,0.0,0.0,0.0,65.0,1009.0,0.0,6514.12,18160.23
12202.0,20.990000000000002,4071.41,524.0,2188.0,279.0,67.24,1689.79,0.0,698.88,0.0,3174.19,297.0,0.0,1088.63,14099.130000000001
12229.0,0.0,3506.5,10.0,1359.0,383.0,607.1,2446.8,212.0,476.88,832.0,5.91,0.0,37.0,2359.24,12235.43
12259.0,24.0,3758.03,0.0,124.0,39.0,1996.67,1420.19,0.0,429.88,0.0,496.36,62.0,0.0,829.8299999999999,9179.960000000001
12290.0,0.0,3818.45,0.0,1738.0,207.0,261.97,2502.74,0.0,923.88,0.0,41.91,0.0,0.0,5276.7,14770.649999999998
12316.0,127.97999999999999,5779.21,651.0,25.0,441.0,222.14,1554.48,203.0,428.88,958.0,2606.66,69.0,0.0,1003.29,14069.64
12329.0,128.97,4367.01,650.0,2110.0,0.0,508.26,1589.97,0.0,17.0,0.0,2287.78,0.0,15.0,1213.83,12887.820000000002
12351.0,0.0,2886.26,602.0,93.0,0.0,462.85,1518.62,139.0,873.88,0.0,2684.47,569.0,0.0,1192.47,11021.55
12356.0,9.0,3196.32,0.0,0.0,2401.0,719.07,2865.5099999999998,0.0,105.0,103.0,80.91,1199.0,0.0,5276.95,15955.759999999998
12359.0,113.96,4762.03,43.0,0.0,1647.0,567.1,1358.2,0.0,574.0,48.0,41.82,1487.0,0.0,6042.93,16685.04
12378.0,19.99,3797.06,0.0,62.0,0.0,2015.8,1787.11,0.0,363.88,0.0,3027.47,216.0,0.0,1274.09,12563.4
12384.0,12.0,2765.46,20.0,119.0,3025.0,2107.74,1523.77,0.0,36.0,54.0,110.45,351.0,0.0,5720.85,15845.27
12387.0,58.97,4329.83,25.0,2425.0,146.0,2130.91,1332.94,0.0,892.88,0.0,6.82,226.0,0.0,1067.97,12642.319999999998
12391.0,69.97999999999999,3980.99,55.0,57.0,115.0,596.09,2303.31,209.0,881.88,49.0,177.73,403.0,0.0,1429.35,10327.329999999998
12396.0,29.99,3661.04,0.0,15.0,0.0,187.52,1570.52,0.0,4.0,38.0,0.0,40.0,30.0,3774.36,9350.43
12403.0,19.0,4384.42,652.0,144.0,79.0,766.4,2568.93,132.0,393.88,0.0,25.0,0.0,0.0,2861.68,12026.31
12407.0,118.97999999999999,4695.36,527.0,0.0,0.0,2162.75,1034.37,0.0,1088.88,0.0,460.36,0.0,0.0,1125.8,11213.5
12424.0,0.0,4071.75,15.0,2259.0,3144.0,513.06,1733.88,0.0,536.0,143.0,0.0,1670.0,0.0,2714.51,16800.199999999997
12435.0,137.98,4072.6,22.0,1486.0,2575.0,1962.9,1501.6,1487.0,0.0,1374.0,108.46000000000001,903.0,5.0,1140.01,16775.55
12443.0,240.95,3606.9,432.0,72.0,186.0,526.81,1703.87,0.0,51.0,0.0,58.0,266.0,60.0,2012.86,9216.39
12470.0,58.99,5357.27,644.0,205.0,0.0,597.02,1728.27,98.0,422.88,210.0,396.36,0.0,30.0,1898.52,11646.310000000001
12478.0,24.99,4251.28,20.0,122.0,2386.0,741.37,1789.88,0.0,235.0,0.0,254.0,983.0,0.0,1557.17,12364.69
12501.0,29.99,3643.6,15.0,157.0,396.0,1948.98,1686.64,0.0,0.0,0.0,83.27,0.0,0.0,6255.2,14215.68
12520.0,0.0,3361.29,0.0,48.0,0.0,503.97,1322.68,0.0,311.88,0.0,2786.28,0.0,0.0,1173.0,9507.1
12525.0,150.95999999999998,4263.42,0.0,1774.0,1127.0,584.08,1374.6299999999999,139.0,388.88,0.0,99.55,1903.0,347.0,3193.99,15345.509999999998
12542.0,142.97,4111.0,599.0,24.0,2311.0,2074.6,3051.33,0.0,117.0,0.0,34.0,1123.0,27.0,1128.08,14742.98
12563.0,53.98,3449.99,0.0,89.0,173.0,676.36,3200.04,270.0,425.88,0.0,415.0,820.0,0.0,2156.5299999999997,11729.779999999999
12568.0,106.97,4533.64,10.0,0.0,179.0,558.06,1679.29,258.0,417.88,54.0,453.91,229.0,0.0,1338.8500000000001,9818.6
12585.0,0.0,4447.46,17.0,0.0,91.0,879.76,2610.6,0.0,411.88,0.0,140.36,279.0,0.0,4238.58,13115.64
12630.0,10.0,4671.23,643.0,0.0,277.0,377.94,3006.84,0.0,108.0,0.0,80.45,0.0,0.0,1028.84,10203.3
12649.0,49.98,3406.5,1016.0,45.0,166.0,2038.6299999999999,1926.54,180.0,699.88,0.0,639.0,113.0,548.0,5161.78,15990.309999999998
12650.0,79.98,3466.06,35.0,0.0,0.0,593.83,1659.93,0.0,104.0,0.0,12.0,0.0,0.0,1723.21,7674.01
12652.0,0.0,3545.4,797.0,0.0,571.0,1991.85,1484.98,0.0,320.88,90.0,2380.29,0.0,0.0,1183.46,12364.859999999997
12658.0,20.0,4222.96,35.0,228.0,0.0,570.31,1780.94,0.0,387.0,0.0,63.64,333.0,0.0,6043.27,13684.120000000003
12665.0,8.99,4093.04,17.0,55.0,2208.0,2056.68,1550.88,0.0,378.88,0.0,53.54,1374.0,10.0,5520.69,17326.7
12673.0,79.99000000000001,4783.85,25.0,0.0,236.0,648.91,1513.73,0.0,350.88,0.0,45.45,0.0,0.0,5797.1,13480.91
12695.0,24.99,3299.97,0.0,34.0,2304.0,475.4,1552.91,0.0,698.88,905.0,76.0,897.0,30.0,5656.9,15955.049999999997
12699.0,0.0,4811.58,0.0,121.0,0.0,669.18,1853.06,0.0,74.0,0.0,97.91,315.0,30.0,2018.1299999999999,9989.859999999999
12709.0,33.989999999999995,4125.23,60.0,2159.0,224.0,756.15,2969.54,0.0,23.0,0.0,50.0,286.0,0.0,6236.16,16923.07
12728.0,12.0,3802.87,32.0,2006.0,2533.0,548.81,1967.74,0.0,7.0,0.0,76.0,1094.0,0.0,5561.44,17640.859999999997
12733.0,0.0,3270.47,60.0,1671.0,448.0,2318.53,2577.44,0.0,102.0,0.0,145.45,0.0,2.0,2685.48,13280.37
12738.0,19.99,5666.72,35.0,0.0,117.0,561.53,1896.85,0.0,171.0,0.0,35.0,164.0,0.0,3719.23,12386.32
12774.0,10.0,4903.82,27.0,1656.0,49.0,2305.06,2407.73,119.0,812.88,0.0,2659.65,218.0,0.0,1266.03,16434.17
12781.0,49.98,4761.06,464.0,0.0,3636.0,44.54,1264.69,297.0,539.0,0.0,2488.96,697.0,5.0,1131.49,15378.720000000003
12782.0,40.989999999999995,4960.69,606.0,0.0,655.0,585.09,2193.91,0.0,117.0,1047.0,2532.3,125.0,0.0,1124.71,13987.689999999999
12800.0,107.97,5488.87,478.0,0.0,0.0,94.63,1411.55,0.0,92.0,78.0,60.45,857.0,0.0,2700.37,11368.84
12818.0,22.0,3127.5,0.0,165.0,0.0,2006.46,2362.19,0.0,42.0,0.0,105.0,0.0,0.0,1410.6399999999999,9240.789999999999
12831.0,134.98000000000002,4305.19,0.0,146.0,2319.0,943.34,2654.74,925.0,68.0,55.0,56.0,1069.0,0.0,5518.99,18195.239999999998
12903.0,17.98,4855.7,655.0,1512.0,2455.0,2167.36,1066.06,0.0,413.88,0.0,123.45,315.0,452.0,892.7,14926.130000000001
12913.0,0.0,3761.81,610.0,89.0,1566.0,2110.14,1847.21,0.0,4.0,0.0,560.73,1145.0,30.0,5480.48,17204.37
12929.0,112.97,3701.49,567.0,24.0,282.0,105.2,1899.28,0.0,474.0,0.0,2541.27,0.0,0.0,1398.06,11105.269999999999
12935.0,84.99,4449.07,0.0,0.0,431.0,556.88,1843.84,0.0,559.0,58.0,22.45,926.0,22.0,935.05,9888.279999999999
12964.0,12.0,3586.85,655.0,0.0,132.0,544.56,1660.96,0.0,568.0,0.0,80.0,0.0,0.0,2305.65,9545.02
12971.0,146.98,4539.04,301.0,1970.0,195.0,2024.12,1317.07,0.0,473.0,0.0,40.0,186.0,0.0,5541.2300000000005,16733.44
12988.0,31.99,4254.65,12.0,2088.0,1952.0,652.8,1137.74,0.0,278.0,88.0,2188.81,1941.0,0.0,1176.22,15801.209999999997
12993.0,0.0,5264.09,35.0,296.0,0.0,165.21,1405.93,0.0,376.0,0.0,69.72,0.0,0.0,3471.91,11083.86
13001.0,89.97,4846.96,30.0,27.0,193.0,612.6,1611.25,0.0,55.0,0.0,2612.26,5.0,0.0,1329.14,11412.18
13019.0,54.98,3182.04,15.0,94.0,195.0,550.55,1203.1,0.0,399.88,0.0,25.0,88.0,80.0,689.38,6576.93
13023.0,69.99000000000001,4239.79,605.0,99.0,167.0,156.91,1699.5,0.0,222.0,0.0,102.27,0.0,30.0,439.05,7830.51
13047.0,49.99,4182.6,419.0,1589.0,228.0,515.06,1443.0,280.0,113.0,84.0,102.0,61.0,25.0,3939.25,13030.9
13054.0,54.98,4359.0,60.0,523.0,2688.0,587.55,2514.36,0.0,593.88,0.0,2938.23,1987.0,20.0,1162.33,17488.329999999998
13055.0,0.0,3811.73,5.0,0.0,0.0,95.19,1718.45,0.0,524.0,63.0,2234.72,0.0,461.0,1145.54,10058.630000000001
13069.0,145.97,4812.89,82.0,2066.0,1741.0,2482.78,2665.1,0.0,388.88,153.0,2615.35,1182.0,0.0,1069.06,19404.030000000002
13072.0,38.98,4200.0,37.0,2118.0,412.0,530.35,2390.35,0.0,148.0,1382.0,3179.97,301.0,374.0,1122.66,16234.31
13100.0,60.980000000000004,4061.85,42.0,123.0,3414.0,1986.35,1523.18,0.0,454.0,33.0,526.55,754.0,0.0,3676.21,16655.12
13133.0,39.989999999999995,4853.47,620.0,0.0,0.0,63.33,1319.83,0.0,290.88,0.0,494.46,145.0,0.0,1639.46,9466.42
13148.0,30.990000000000002,3236.04,17.0,110.0,2008.0,2026.37,1892.29,0.0,773.88,39.0,40.0,1221.0,15.0,1371.41,12780.979999999998
13152.0,8.99,4312.76,329.0,0.0,152.0,2252.25,2723.77,0.0,15.0,0.0,55.0,318.0,0.0,861.67,11028.44
13165.0,58.99,3853.99,5.0,1425.0,1995.0,75.11,2317.41,0.0,323.88,68.0,63.269999999999996,387.0,0.0,4635.89,15208.54
13174.0,93.97999999999999,4758.25,43.0,55.0,1857.0,659.53,1331.3,0.0,317.0,139.0,150.82,735.0,192.0,1782.26,12114.14
13205.0,176.95999999999998,4924.75,511.0,96.0,1546.0,716.71,1766.56,0.0,48.0,0.0,0.0,705.0,0.0,3321.96,13812.939999999999
13219.0,0.0,3155.89,35.0,0.0,0.0,2226.25,2360.41,0.0,376.0,0.0,2407.85,215.0,0.0,1133.27,11909.67
13225.0,33.98,4173.05,273.0,131.0,0.0,99.43,1612.39,156.0,128.0,93.0,678.64,114.0,0.0,1084.95,8577.44
13226.0,99.98,4405.05,527.0,119.0,0.0,127.15,1491.27,0.0,16.0,0.0,2580.88,150.0,60.0,1059.8899999999999,10636.219999999998
13243.0,79.98,5095.95,30.0,169.0,454.0,742.64,1515.9,225.0,493.0,0.0,113.91,0.0,0.0,5563.93,14483.31
13246.0,48.989999999999995,3415.41,0.0,0.0,2346.0,545.1,998.28,0.0,365.0,0.0,56.0,1158.0,32.0,6314.8,15279.579999999998
13252.0,48.989999999999995,4821.81,0.0,0.0,556.0,2342.4,2830.06,262.0,24.0,0.0,335.91,0.0,2.0,5167.0199999999995,16390.19
13270.0,56.98,4407.36,5.0,1946.0,1477.0,126.89,1204.41,0.0,448.0,106.0,103.27,766.0,355.0,1896.3400000000001,12898.25
13273.0,136.97,5090.8,20.0,0.0,155.0,638.24,1605.24,0.0,475.88,0.0,134.09,129.0,0.0,6172.89,14558.11
