Sender_Account_Num,R,F,M,importance_flag,cluster_label
63300,4,2,2,Mid,5
63335,4,1,3,Mid,1
63357,1,1,2,Low,1
63374,1,2,4,Low,1
63380,1,2,3,Low,5
63390,1,1,1,Low,3
63394,1,1,2,Low,4
63399,4,2,2,Mid,4
63408,1,1,1,Low,4
63410,4,1,1,Mid,7
63422,1,1,4,Low,8
63430,4,4,4,High,0
63446,4,3,4,High,5
63452,1,3,1,Low,1
63471,4,2,4,High,1
63478,4,2,1,Mid,6
63490,4,3,2,High,7
63497,4,4,4,High,0
63501,4,2,1,Mid,1
63507,4,4,3,High,8
63515,1,1,4,Low,2
63527,4,4,3,High,0
63529,4,2,3,High,1
63530,4,1,1,Mid,5
63548,4,4,1,High,0
63564,4,4,3,High,2
63569,1,1,1,Low,4
63574,4,4,2,High,8
63594,4,2,2,Mid,3
63605,4,4,3,High,0
63610,4,2,2,Mid,4
63614,1,1,4,Low,3
63615,4,4,2,High,4
63625,4,1,4,Mid,2
63629,4,2,2,Mid,4
63654,4,2,1,Mid,3
63664,4,2,1,Mid,3
63665,4,3,3,High,3
63669,4,4,3,High,8
63676,4,3,4,High,7
63705,4,2,1,Mid,10
63715,4,3,4,High,2
63721,4,4,3,High,2
63738,4,3,3,High,3
63779,1,3,2,Low,2
63803,4,1,1,Mid,5
63812,4,1,4,Mid,5
63821,4,2,4,High,1
63849,4,3,4,High,3
63860,4,2,3,High,3
63862,4,3,2,High,1
63865,4,2,4,High,4
63867,4,4,3,High,5
63890,4,2,4,High,2
63892,4,1,2,Mid,3
63898,1,1,2,Low,4
63909,4,4,3,High,0
63918,4,3,3,High,6
63924,4,2,3,High,3
63927,4,3,1,High,1
63945,4,1,2,Mid,4
63967,4,3,4,High,3
64000,4,2,3,High,1
64008,4,2,2,Mid,3
64056,1,2,1,Low,1
64062,4,1,1,Mid,1
64064,4,4,2,High,2
64096,4,1,2,Mid,5
64099,1,1,2,Low,4
64100,4,4,2,High,8
64101,4,1,1,Mid,3
64111,4,4,1,High,6
64123,4,3,3,High,2
64147,4,3,4,High,2
64176,4,3,2,High,6
64181,1,3,1,Low,3
64184,1,2,2,Low,3
64188,4,3,3,High,3
64191,4,2,2,Mid,1
64192,4,2,4,High,3
64198,4,1,3,Mid,4
64200,4,4,4,High,8
64207,1,3,1,Low,1
64208,4,3,4,High,1
64210,4,2,2,Mid,4
64218,1,2,4,Low,4
64225,4,2,2,Mid,1
64241,4,4,1,High,2
64251,4,4,3,High,8
64268,4,1,4,Mid,2
64272,4,4,4,High,0
64291,4,2,1,Mid,3
64292,4,4,2,High,0
64304,4,1,1,Mid,7
64314,4,4,3,High,8
64327,4,3,2,High,1
64354,1,1,2,Low,2
64357,4,1,1,Mid,3
64384,4,2,4,High,1
64397,4,2,2,Mid,8
64406,1,2,4,Low,4
64411,4,3,2,High,2
64455,4,4,2,High,0
64472,4,1,4,Mid,1
64476,4,3,4,High,10
64509,4,3,1,High,3
64528,1,3,2,Low,5
64543,4,2,1,Mid,9
64555,1,1,1,Low,1
64559,4,4,2,High,0
64573,1,1,4,Low,2
64581,4,4,3,High,5
64583,4,1,3,Mid,7
64605,4,1,2,Mid,4
64608,1,1,2,Low,3
64619,4,3,3,High,9
64627,4,3,2,High,4
64639,4,3,1,High,7
64653,4,1,3,Mid,7
64658,1,2,3,Low,4
64671,4,2,1,Mid,3
64679,4,4,1,High,5
64691,4,4,4,High,5
64715,4,3,4,High,7
64722,4,4,2,High,8
64738,4,1,4,Mid,3
64761,1,1,2,Low,1
64772,4,3,3,High,0
64774,4,4,2,High,0
64781,4,2,2,Mid,2
64800,4,3,4,High,1
64806,4,3,2,High,4
64827,4,3,2,High,3
64850,4,4,1,High,0
64884,1,1,3,Low,3
64890,1,1,2,Low,1
64904,1,1,1,Low,1
64923,4,1,1,Mid,1
64930,4,4,3,High,5
64943,4,3,2,High,4
64959,4,2,3,High,1
64960,4,3,1,High,0
64966,1,1,3,Low,2
64972,4,3,1,High,7
64983,4,2,3,High,1
64993,4,4,4,High,0
64994,4,1,4,Mid,5
65002,1,1,3,Low,2
65010,4,4,4,High,8
65012,4,4,4,High,8
65023,4,2,1,Mid,5
65036,4,1,1,Mid,7
65044,4,3,4,High,2
65063,4,4,4,High,8
65080,4,4,3,High,2
65081,4,4,4,High,5
65108,4,4,4,High,5
65112,4,1,4,Mid,4
65119,1,3,1,Low,9
65128,1,3,2,Low,3
65133,4,3,4,High,4
65151,4,3,1,High,2
65168,4,1,1,Mid,1
65171,4,3,1,High,7
65178,4,4,3,High,2
65197,4,4,1,High,0
65219,4,1,3,Mid,4
65280,4,3,4,High,8
65285,1,1,1,Low,1
65293,4,4,3,High,0
65294,4,1,4,Mid,5
65310,1,3,2,Low,5
65342,1,1,3,Low,9
65347,4,3,2,High,5
65350,4,2,3,High,3
65369,4,1,1,Mid,4
65396,4,4,4,High,8
65400,4,3,3,High,1
65401,4,4,1,High,0
65427,4,1,1,Mid,1
65456,4,3,4,High,5
65471,4,3,3,High,1
65478,4,3,3,High,3
65481,4,4,2,High,5
65491,4,1,2,Mid,3
65496,1,2,1,Low,3
65497,1,3,1,Low,1
65499,1,2,2,Low,9
65522,4,2,4,High,4
65526,4,2,2,Mid,7
65538,4,2,2,Mid,2
65564,4,4,3,High,2
65578,1,3,3,Low,3
65581,4,3,3,High,7
65612,4,3,1,High,0
65615,1,3,1,Low,7
65634,4,4,2,High,2
65639,4,3,4,High,3
65643,4,2,4,High,5
65649,4,3,3,High,5
65669,4,1,3,Mid,2
65732,4,3,3,High,5
65744,4,4,3,High,0
65757,1,3,4,Low,9
65781,4,3,2,High,0
65786,4,2,2,Mid,3
65800,4,2,1,Mid,4
65802,4,4,4,High,0
65807,4,1,1,Mid,4
65824,4,1,1,Mid,1
65826,1,2,4,Low,8
65834,1,2,1,Low,1
65861,4,3,4,High,3
65870,4,4,3,High,8
65883,1,1,2,Low,6
65884,4,4,2,High,8
65897,1,2,3,Low,7
65913,4,2,2,Mid,7
65914,4,2,2,Mid,3
65917,4,3,3,High,2
65922,4,4,3,High,8
65929,4,4,2,High,8
65935,4,4,2,High,8
65960,4,2,3,High,3
65978,4,4,4,High,8
65979,4,4,1,High,8
65991,4,4,2,High,0
66006,4,4,3,High,8
66020,4,2,2,Mid,1
66029,4,2,4,High,4
66041,4,1,1,Mid,4
66049,4,4,4,High,0
66054,4,1,2,Mid,10
66064,4,1,1,Mid,1
66065,4,3,1,High,1
66097,4,2,3,High,3
66099,1,1,1,Low,3
66106,4,2,3,High,9
66113,4,4,4,High,0
66136,1,2,1,Low,4
66154,4,2,4,High,4
66170,4,4,1,High,0
66172,1,2,4,Low,5
66182,4,2,3,High,2
66183,4,2,4,High,10
66188,1,2,1,Low,6
66196,4,1,2,Mid,3
66200,4,2,3,High,3
66203,4,3,4,High,9
66220,4,4,3,High,0
66232,1,1,3,Low,1
66237,4,2,2,Mid,5
66244,4,1,3,Mid,9
66250,4,2,1,Mid,1
66261,4,4,3,High,0
66290,4,3,2,High,5
66294,4,1,4,Mid,7
66314,4,3,1,High,2
66315,1,1,4,Low,4
66335,4,2,2,Mid,2
66350,4,2,2,Mid,5
66363,4,3,3,High,2
66383,4,1,3,Mid,1
66387,4,3,2,High,1
66397,4,1,2,Mid,2
66414,1,2,1,Low,1
66418,4,2,4,High,5
66428,4,3,1,High,5
66433,4,4,4,High,2
66436,4,2,2,Mid,2
66455,4,4,2,High,8
66456,4,4,3,High,0
66476,4,2,2,Mid,4
66483,1,1,2,Low,4
66503,1,1,1,Low,1
66515,1,2,1,Low,9
66539,4,2,4,High,3
66566,4,4,3,High,10
66568,4,3,2,High,7
66580,4,2,1,Mid,1
66581,4,1,1,Mid,1
66604,4,3,2,High,5
66605,4,2,1,Mid,9
66611,4,2,2,Mid,8
66622,4,1,1,Mid,5
66623,4,4,1,High,0
66627,1,3,3,Low,9
66635,4,3,4,High,4
66642,4,2,3,High,4
66657,4,2,2,Mid,10
66699,4,3,1,High,10
66715,1,1,4,Low,4
66723,4,2,1,Mid,7
66729,4,3,2,High,2
66742,4,4,3,High,0
66759,4,4,3,High,5
66774,1,1,1,Low,3
66799,1,3,4,Low,4
66807,4,4,3,High,2
66817,4,1,2,Mid,7
66821,4,2,1,Mid,4
66852,1,1,1,Low,1
66859,4,2,4,High,5
66866,4,1,2,Mid,1
66869,4,3,4,High,4
66886,1,3,3,Low,9
66887,4,2,1,Mid,9
66891,4,1,1,Mid,3
66892,4,3,3,High,4
66898,4,3,4,High,1
66899,4,2,2,Mid,1
66905,1,1,3,Low,9
66923,1,2,1,Low,6
66931,4,3,1,High,4
66933,1,1,1,Low,1
66941,4,4,4,High,8
66944,1,3,3,Low,1
66949,4,1,4,Mid,1
66956,4,1,3,Mid,7
66958,4,4,2,High,2
66961,4,1,1,Mid,3
66965,4,4,1,High,0
66973,4,1,3,Mid,2
66986,1,1,3,Low,1
67005,4,3,2,High,4
67016,4,1,3,Mid,2
67017,1,3,4,Low,5
67074,4,2,3,High,4
67081,4,2,2,Mid,1
67098,4,1,1,Mid,1
67117,4,4,2,High,2
67119,4,4,2,High,5
67120,4,2,4,High,2
67135,4,4,3,High,6
67143,4,2,2,Mid,3
67152,4,1,3,Mid,6
67160,4,4,2,High,8
67169,4,1,1,Mid,5
67176,4,2,2,Mid,4
67182,4,4,4,High,8
67203,4,3,2,High,4
67215,1,2,4,Low,1
67244,4,4,4,High,8
67252,4,3,2,High,8
67259,4,2,4,High,2
67270,4,2,1,Mid,4
67297,1,3,4,Low,6
67308,4,1,2,Mid,8
67338,4,1,1,Mid,4
67349,1,1,3,Low,1
67370,4,2,3,High,1
67371,4,4,3,High,4
67373,4,1,1,Mid,5
67382,4,4,3,High,5
67410,4,2,2,Mid,3
67414,4,2,3,High,8
67440,4,4,2,High,0
67457,4,3,3,High,0
67467,4,2,1,Mid,1
67475,4,2,1,Mid,2
67486,1,1,2,Low,3
67497,1,1,2,Low,3
67503,4,1,1,Mid,7
67515,4,3,3,High,3
67516,4,3,2,High,7
67532,4,4,3,High,4
67539,4,4,2,High,6
67549,4,3,2,High,1
67559,1,3,2,Low,2
67574,4,1,2,Mid,1
67579,4,4,4,High,2
67584,4,4,3,High,2
67591,4,4,1,High,0
67592,4,3,2,High,1
67599,4,2,4,High,2
67603,4,4,3,High,8
67613,4,1,1,Mid,4
67626,4,4,2,High,2
67627,1,1,2,Low,1
67640,1,3,2,Low,2
67652,4,1,3,Mid,3
67693,1,1,4,Low,3
67695,1,3,4,Low,2
67725,4,2,1,Mid,1
67778,1,2,2,Low,3
67779,4,4,4,High,2
67784,4,1,1,Mid,4
67792,4,4,2,High,2
67795,4,2,2,Mid,3
67796,4,3,2,High,1
67804,4,1,1,Mid,1
67809,4,1,4,Mid,4
67827,4,3,3,High,2
67840,4,2,4,High,2
67853,4,2,3,High,1
67863,1,3,1,Low,7
67873,4,1,2,Mid,3
67891,4,4,2,High,8
67897,4,1,2,Mid,3
67899,4,2,2,Mid,5
67909,4,1,1,Mid,9
67924,4,1,1,Mid,5
67943,4,4,4,High,8
67945,4,1,1,Mid,4
67946,1,1,4,Low,7
67954,4,4,3,High,8
67962,4,2,2,Mid,3
67966,4,3,4,High,3
67968,4,3,1,High,1
67977,4,1,3,Mid,7
67983,1,2,1,Low,6
68018,1,2,3,Low,1
68022,4,2,1,Mid,9
68033,4,1,3,Mid,4
68037,4,3,1,High,2
68039,4,2,2,Mid,2
68042,4,1,1,Mid,3
68061,4,4,3,High,1
68067,4,2,2,Mid,1
68078,4,4,2,High,0
68085,1,1,1,Low,9
68097,4,2,1,Mid,1
68105,1,1,1,Low,3
68108,4,4,3,High,0
68134,4,1,4,Mid,3
68137,4,1,3,Mid,4
68152,4,3,2,High,7
68161,4,1,3,Mid,5
68163,4,3,4,High,4
68198,4,2,3,High,1
68207,1,3,2,Low,3
68212,4,4,2,High,0
68230,1,2,4,Low,3
68236,4,3,1,High,3
68242,4,4,2,High,0
68243,4,3,1,High,5
68275,4,4,2,High,0
68276,1,1,3,Low,1
68290,4,3,1,High,3
68297,4,4,2,High,0
68301,4,2,1,Mid,9
68337,1,2,4,Low,6
68360,4,2,3,High,3
68362,4,4,1,High,6
68374,4,1,1,Mid,7
68376,4,2,1,Mid,3
68378,4,3,4,High,9
68390,4,3,1,High,7
68398,4,3,2,High,2
68414,4,2,1,Mid,1
68429,4,4,4,High,0
68438,1,2,2,Low,3
68445,4,4,1,High,8
68455,4,1,4,Mid,5
68478,4,3,1,High,9
68482,4,3,3,High,6
68493,4,2,4,High,1
68501,4,4,4,High,2
68511,4,3,4,High,5
68513,4,2,2,Mid,3
68514,4,4,2,High,8
68520,4,4,2,High,2
68529,4,3,1,High,7
68562,4,1,4,Mid,1
68563,4,1,4,Mid,8
68580,1,2,2,Low,4
68605,4,4,3,High,3
68609,1,1,2,Low,6
68618,4,1,1,Mid,1
68639,4,4,2,High,0
68650,4,2,2,Mid,7
68656,1,2,3,Low,1
68657,1,1,4,Low,3
68704,1,1,3,Low,3
68705,4,1,2,Mid,3
68711,4,1,1,Mid,4
68716,4,3,1,High,10
68720,4,3,3,High,1
68749,4,3,4,High,3
68755,1,1,1,Low,1
68780,4,3,2,High,10
68828,4,2,1,Mid,1
68829,4,4,4,High,5
68833,4,4,3,High,8
68836,4,3,2,High,5
68848,1,1,1,Low,1
68855,4,1,3,Mid,5
68870,1,2,1,Low,5
68873,4,1,4,Mid,3
68883,4,1,1,Mid,2
68890,1,1,4,Low,1
68926,4,4,1,High,0
68934,1,2,2,Low,7
68957,4,2,3,High,1
68978,4,1,1,Mid,3
68979,4,3,3,High,4
68986,4,4,1,High,7
69030,4,4,1,High,0
69043,4,4,2,High,0
69044,4,1,2,Mid,5
69072,1,1,3,Low,4
69096,4,2,3,High,9
69160,4,1,1,Mid,3
69176,1,1,3,Low,4
69200,1,1,1,Low,1
69228,4,2,4,High,6
69250,4,2,1,Mid,4
69266,4,4,3,High,4
69277,4,2,2,Mid,2
69279,4,3,1,High,2
69286,4,4,2,High,5
69305,4,2,3,High,3
69330,4,4,3,High,8
69340,4,4,3,High,2
69352,4,4,3,High,8
69361,4,1,3,Mid,3
69367,4,2,2,Mid,5
69373,4,1,2,Mid,1
69398,1,3,4,Low,2
69405,4,1,1,Mid,1
69411,4,2,4,High,9
69449,4,1,3,Mid,3
69481,1,1,2,Low,8
69488,4,3,2,High,7
69499,4,4,4,High,0
69512,4,2,2,Mid,9
69523,4,4,4,High,4
69533,4,4,3,High,5
69547,4,4,4,High,5
69549,4,1,2,Mid,4
69562,1,1,2,Low,4
69564,4,3,3,High,7
69617,4,4,4,High,6
69632,4,3,1,High,9
69635,4,1,3,Mid,2
69639,4,2,2,Mid,6
69652,1,1,4,Low,3
69669,4,3,2,High,7
69680,4,1,3,Mid,7
69683,4,2,3,High,10
69698,4,3,2,High,3
69710,4,3,2,High,2
69711,4,1,3,Mid,6
69728,4,3,1,High,9
69744,4,3,4,High,4
69769,4,1,4,Mid,10
69773,1,1,4,Low,3
69775,4,3,2,High,8
69780,4,3,3,High,4
69788,1,3,2,Low,2
69792,4,2,1,Mid,5
69794,4,1,1,Mid,4
69839,4,2,1,Mid,4
69847,4,3,2,High,9
69854,4,1,4,Mid,7
69872,4,1,3,Mid,1
69880,4,3,2,High,0
69891,4,3,2,High,7
69920,4,1,1,Mid,1
69924,4,3,4,High,4
69941,4,4,2,High,3
69959,4,3,4,High,9
70013,4,2,4,High,1
70014,1,1,2,Low,6
70026,4,2,2,Mid,4
70037,4,3,3,High,6
70046,1,1,4,Low,6
70057,4,3,1,High,0
70070,4,3,2,High,7
70075,4,3,3,High,5
70088,1,2,2,Low,1
70146,4,3,3,High,3
70152,4,4,3,High,5
70154,4,4,4,High,2
70158,1,2,4,Low,2
70162,4,1,2,Mid,7
70163,4,3,3,High,3
70164,4,2,4,High,5
70188,4,1,1,Mid,5
70215,4,1,2,Mid,5
70238,4,3,3,High,8
70248,4,2,3,High,10
70276,4,2,1,Mid,4
70290,4,4,2,High,2
70299,4,3,2,High,1
70302,1,2,2,Low,4
70318,4,4,2,High,8
70322,1,1,1,Low,6
70337,4,3,2,High,1
70342,1,1,4,Low,4
70357,1,1,2,Low,2
70361,4,1,1,Mid,10
70391,4,1,3,Mid,1
70417,4,4,2,High,5
70435,4,3,2,High,9
70442,4,3,3,High,3
70452,4,4,4,High,8
70476,4,4,4,High,8
70478,1,2,2,Low,1
70484,4,1,4,Mid,3
70489,1,3,3,Low,4
70494,4,3,3,High,3
70503,4,1,1,Mid,3
70505,4,4,2,High,0
70507,4,4,2,High,0
70539,4,4,4,High,0
70597,4,3,1,High,1
70629,4,3,3,High,1
70632,4,3,1,High,1
70643,1,2,4,Low,5
70683,4,2,1,Mid,1
70709,4,4,3,High,8
70729,1,1,1,Low,9
70759,4,1,1,Mid,4
70772,4,1,2,Mid,1
70814,4,4,2,High,8
70819,4,4,2,High,2
70821,4,2,1,Mid,10
70827,4,2,2,Mid,5
70830,4,4,3,High,0
70835,4,2,2,Mid,7
70850,4,2,3,High,5
70866,4,1,1,Mid,8
70873,4,1,1,Mid,3
70875,4,4,4,High,0
70887,1,1,4,Low,7
70923,1,2,4,Low,5
70939,4,4,3,High,0
70965,4,4,2,High,0
70969,1,2,4,Low,9
70975,4,4,1,High,6
70982,4,3,1,High,9
70985,4,4,4,High,2
70993,4,3,4,High,4
71000,4,2,1,Mid,1
71001,4,1,2,Mid,1
71006,4,4,4,High,3
71007,1,3,1,Low,4
71008,4,4,2,High,5
71011,4,1,2,Mid,7
71015,4,3,2,High,5
71037,4,3,3,High,4
71049,4,4,3,High,5
71056,4,1,3,Mid,3
71104,1,1,1,Low,4
71107,1,1,1,Low,3
71132,1,1,2,Low,3
71150,4,2,4,High,4
71156,4,4,2,High,0
71159,4,1,1,Mid,1
71190,4,4,3,High,8
71199,4,3,1,High,1
71201,4,3,4,High,4
71202,4,3,2,High,4
71204,4,3,3,High,2
71234,4,3,2,High,5
71252,4,2,4,High,5
71257,4,2,4,High,1
71282,4,2,2,Mid,7
71288,4,2,2,Mid,3
71296,4,3,3,High,1
71317,4,4,3,High,0
71327,4,2,2,Mid,3
71412,4,3,4,High,3
71416,4,1,1,Mid,1
71431,4,1,4,Mid,7
71467,4,3,3,High,3
71469,4,3,1,High,7
71493,4,4,2,High,1
71496,4,3,1,High,0
71499,4,4,3,High,0
71520,1,1,1,Low,4
71531,4,3,3,High,0
71540,4,1,1,Mid,4
71541,4,1,1,Mid,4
71546,4,1,1,Mid,6
71556,4,4,4,High,0
71564,4,2,4,High,2
71571,4,2,3,High,3
71607,4,3,2,High,4
71625,4,3,4,High,4
71627,4,3,2,High,2
71631,4,2,3,High,7
71633,4,4,2,High,0
71642,4,2,1,Mid,5
71647,4,3,4,High,5
71651,1,1,1,Low,4
71670,1,3,1,Low,4
71683,4,2,1,Mid,5
71684,4,2,4,High,4
71690,4,1,3,Mid,6
71696,4,3,4,High,3
71699,4,4,3,High,8
71710,1,1,4,Low,3
71712,4,1,1,Mid,3
71729,4,2,1,Mid,1
71740,4,4,4,High,5
71751,1,2,2,Low,2
71752,4,3,2,High,9
71760,4,4,3,High,2
71763,4,1,3,Mid,3
71788,4,1,3,Mid,7
71804,4,2,1,Mid,10
71805,4,2,2,Mid,7
71809,4,4,3,High,5
71812,4,4,3,High,0
71814,4,1,3,Mid,3
71817,4,4,3,High,3
71821,4,1,1,Mid,5
71827,4,3,2,High,1
71837,4,3,3,High,5
71841,4,4,2,High,0
71859,4,4,3,High,8
71899,4,4,2,High,0
71909,4,2,1,Mid,9
71920,1,2,2,Low,1
71928,4,3,4,High,3
71939,4,3,3,High,3
71988,4,3,3,High,3
71991,4,3,3,High,3
72034,1,2,4,Low,4
72043,4,3,2,High,3
72055,4,1,1,Mid,1
72066,4,4,3,High,8
72075,4,4,1,High,2
72112,4,2,3,High,1
72121,4,3,4,High,6
72132,4,4,1,High,0
72137,4,1,2,Mid,9
72151,1,1,4,Low,2
72164,4,3,2,High,2
72166,4,2,3,High,3
72167,1,2,2,Low,6
72174,4,2,3,High,1
72182,4,4,4,High,0
72198,4,4,3,High,8
72206,4,3,3,High,2
72226,4,4,2,High,5
72248,1,1,2,Low,2
72253,1,1,3,Low,1
72256,4,3,2,High,3
72272,4,2,2,Mid,2
72283,4,4,4,High,5
72295,4,2,2,Mid,1
72301,1,2,1,Low,7
72302,1,1,4,Low,5
72306,1,1,3,Low,4
72323,4,3,3,High,4
72327,4,3,3,High,2
72347,4,4,2,High,0
72352,4,2,3,High,1
72370,4,2,2,Mid,2
72374,4,1,4,Mid,1
72378,4,1,1,Mid,1
72438,4,1,1,Mid,3
72470,1,2,4,Low,3
72473,1,1,2,Low,5
72491,4,1,2,Mid,1
72532,4,1,3,Mid,1
72541,1,2,4,Low,7
72568,4,2,1,Mid,3
72576,1,1,3,Low,3
72581,4,4,1,High,0
72587,1,2,1,Low,2
72614,4,4,4,High,0
72646,4,4,3,High,0
72647,4,4,2,High,0
72654,4,3,1,High,2
72657,4,3,2,High,6
72662,4,3,1,High,4
72682,4,2,2,Mid,3
72700,4,1,2,Mid,1
72704,1,1,1,Low,8
72708,4,1,1,Mid,10
72720,4,2,4,High,2
72723,1,1,2,Low,3
72725,4,1,2,Mid,1
72745,4,3,3,High,3
72754,4,2,1,Mid,1
72758,4,4,4,High,8
72765,4,3,3,High,4
72766,4,4,3,High,6
72775,1,1,1,Low,2
72789,1,2,3,Low,3
72818,1,1,3,Low,1
72831,1,1,1,Low,5
72881,1,1,1,Low,3
72888,4,3,2,High,4
72900,4,1,1,Mid,1
72909,4,1,3,Mid,4
72919,1,2,3,Low,5
72920,1,3,3,Low,4
72931,4,2,4,High,4
72945,4,4,3,High,6
72946,4,1,3,Mid,7
72951,4,1,4,Mid,1
72954,1,1,2,Low,7
72960,4,4,4,High,5
72966,1,2,4,Low,5
72984,4,3,2,High,2
72995,4,4,4,High,5
73011,1,2,2,Low,10
73017,4,3,3,High,5
73027,4,1,3,Mid,9
73029,1,1,1,Low,4
73031,4,1,1,Mid,2
73068,4,4,1,High,0
73077,4,3,4,High,4
73092,4,1,2,Mid,6
73141,4,4,2,High,5
73142,1,1,1,Low,4
73146,1,1,1,Low,1
73155,4,2,3,High,3
73171,1,2,2,Low,5
73196,4,4,3,High,2
73205,4,4,2,High,8
73219,4,4,2,High,0
73234,1,2,1,Low,5
73281,1,1,1,Low,1
73285,1,1,3,Low,2
73292,4,4,3,High,6
73293,4,3,3,High,1
73344,4,3,2,High,9
73353,4,4,3,High,0
73362,1,2,4,Low,10
73393,1,1,4,Low,2
73395,4,4,3,High,8
73405,4,3,3,High,3
73409,1,1,1,Low,3
73416,4,1,1,Mid,4
73435,4,1,4,Mid,3
73456,4,2,2,Mid,1
73468,4,1,4,Mid,3
73474,4,3,4,High,6
73478,4,3,3,High,3
73487,4,2,4,High,3
73513,4,1,1,Mid,3
73521,4,4,1,High,0
73526,4,4,3,High,0
73545,1,2,1,Low,1
73562,4,3,2,High,6
73571,4,2,1,Mid,2
73575,4,4,4,High,2
73591,4,4,1,High,0
73599,4,2,2,Mid,3
73608,4,3,2,High,3
73612,4,4,4,High,2
73615,4,2,4,High,1
73639,4,2,3,High,7
73668,4,1,3,Mid,9
73672,4,2,4,High,1
73684,4,1,1,Mid,4
73708,4,4,4,High,8
73735,4,2,3,High,6
73744,4,3,3,High,5
73788,4,1,2,Mid,3
73821,4,3,3,High,7
73837,4,3,4,High,7
73842,4,4,4,High,0
73846,4,4,4,High,8
73848,4,2,1,Mid,1
73858,1,1,1,Low,1
73878,1,2,2,Low,4
73880,4,2,2,Mid,5
73891,4,4,2,High,0
73893,4,4,1,High,9
73895,4,1,3,Mid,7
73907,4,2,4,High,2
73908,4,1,4,Mid,7
73922,4,3,1,High,1
73944,4,1,1,Mid,6
73947,4,4,2,High,0
73951,4,3,3,High,5
73953,4,2,1,Mid,4
73960,4,2,1,Mid,5
73994,4,4,3,High,0
74027,4,3,2,High,2
74045,4,2,3,High,3
74051,1,1,2,Low,1
74054,4,4,1,High,8
74075,1,1,3,Low,1
74077,1,2,3,Low,3
74081,4,2,2,Mid,4
74092,4,1,2,Mid,2
74119,4,4,3,High,5
74123,1,1,1,Low,1
74127,4,2,1,Mid,9
74130,4,4,4,High,1
74134,1,1,4,Low,6
74151,4,4,2,High,0
74155,4,1,3,Mid,2
74169,4,4,3,High,0
74173,4,2,1,Mid,5
74180,4,2,1,Mid,4
74182,1,3,3,Low,3
74218,1,2,3,Low,1
74240,4,2,4,High,4
74265,4,3,4,High,2
74275,4,1,1,Mid,1
74280,4,2,4,High,3
74285,4,2,1,Mid,1
74308,4,1,3,Mid,4
74312,4,3,4,High,5
74313,1,1,1,Low,4
74337,1,1,1,Low,9
74339,4,1,3,Mid,1
74341,4,4,2,High,0
74346,4,3,2,High,4
74349,4,3,1,High,1
74361,4,4,4,High,2
74378,1,2,1,Low,4
74388,4,1,2,Mid,3
74393,4,1,1,Mid,3
74400,1,1,3,Low,6
74408,1,2,4,Low,5
74438,4,4,4,High,2
74446,4,2,1,Mid,1
74448,4,4,3,High,8
74456,4,4,3,High,0
74469,4,2,3,High,1
74483,1,3,1,Low,4
74519,4,1,3,Mid,9
74520,1,2,4,Low,3
74531,4,2,3,High,1
74534,4,4,3,High,8
74536,4,4,4,High,2
74550,4,4,4,High,2
74564,1,1,1,Low,7
74577,4,2,4,High,3
74600,1,1,4,Low,10
74604,4,4,3,High,3
74619,1,3,4,Low,3
74621,4,1,1,Mid,9
74627,4,3,4,High,7
74632,4,3,4,High,6
74646,4,3,3,High,3
74676,4,4,3,High,0
74677,1,1,1,Low,7
74694,4,3,3,High,4
74697,4,4,2,High,2
74700,4,4,3,High,0
74718,4,4,2,High,0
74725,1,1,1,Low,1
74739,1,3,2,Low,10
74767,4,1,3,Mid,4
74797,1,1,2,Low,3
74804,4,2,3,High,7
74831,4,2,2,Mid,7
74841,4,4,3,High,5
74847,4,2,3,High,2
74851,4,2,4,High,4
74863,4,4,2,High,2
74869,4,3,2,High,2
74876,4,4,2,High,0
74881,1,1,4,Low,4
74882,1,1,1,Low,1
74909,4,3,1,High,1
74922,4,3,3,High,6
74973,4,2,4,High,3
75016,1,2,3,Low,1
75031,4,2,1,Mid,3
75041,1,2,2,Low,3
75043,4,3,1,High,0
75049,4,1,1,Mid,4
75079,1,1,4,Low,1
75093,4,4,3,High,3
75108,1,1,1,Low,2
75114,4,4,3,High,0
75147,4,2,1,Mid,3
75163,1,1,3,Low,1
75170,4,3,4,High,10
75181,4,4,2,High,9
75182,4,3,3,High,2
75201,1,1,2,Low,4
75207,4,2,3,High,4
75213,1,1,4,Low,3
75219,4,2,1,Mid,1
75220,4,4,3,High,8
75231,4,4,4,High,0
75239,4,2,2,Mid,2
75250,4,4,4,High,0
75254,4,4,4,High,8
75264,1,2,1,Low,4
75286,4,2,3,High,4
75305,4,4,2,High,2
75319,4,4,4,High,2
75338,4,4,4,High,8
75345,1,2,3,Low,1
75362,4,1,3,Mid,3
75369,4,2,1,Mid,5
75374,4,4,4,High,5
75376,4,2,1,Mid,3
75379,4,4,3,High,0
75381,4,1,4,Mid,6
75396,4,4,4,High,0
75414,4,4,1,High,2
75418,4,1,1,Mid,5
75429,4,1,4,Mid,6
75435,4,2,2,Mid,4
75448,4,3,4,High,6
75477,1,2,4,Low,4
75501,4,4,2,High,2
75508,4,1,2,Mid,6
75537,4,3,4,High,3
75539,4,2,2,Mid,7
75547,4,3,3,High,5
75552,4,4,4,High,8
75566,4,2,1,Mid,1
75588,4,4,2,High,5
75600,4,3,2,High,9
75603,4,4,4,High,8
75608,4,3,2,High,4
75611,1,1,1,Low,9
75621,4,1,1,Mid,1
75633,4,4,3,High,8
